stage,fate,area1,area2,class,action,location
juvenile,juvenile,12.12,10.28,porites astreoides,shrink,t
juvenile,juvenile,36.51,22.9,porites astreoides,shrink,t
juvenile,juvenile,39.94,30.19,porites astreoides,shrink,t
juvenile,juvenile,4.32,1.14,porites astreoides,shrink,t
intermediate,juvenile,58.84,47.12,porites astreoides,shrink,t
juvenile,juvenile,11.78,6.82,porites astreoides,shrink,t
adult,adult,185.51,147.36,porites astreoides,shrink,t
juvenile,juvenile,22.05,13.88,porites astreoides,shrink,t
juvenile,juvenile,15.78,14.99,porites astreoides,shrink,t
adult,adult,127.43,101.2,porites astreoides,shrink,t
juvenile,juvenile,12.32,10.93,porites astreoides,shrink,t
juvenile,juvenile,23.44,11.82,porites astreoides,shrink,t
juvenile,juvenile,27.61,20.9,porites astreoides,shrink,t
juvenile,juvenile,7.27,4.32,porites astreoides,shrink,t
intermediate,intermediate,58.33,53.13,porites astreoides,shrink,t
adult,adult,127.5,119.31,porites astreoides,shrink,t
juvenile,juvenile,7.28,6.32,porites astreoides,shrink,t
juvenile,juvenile,5.23,3.82,porites astreoides,shrink,t
juvenile,juvenile,8.17,5.24,porites astreoides,shrink,t
juvenile,juvenile,31.04,26.41,porites astreoides,shrink,t
juvenile,juvenile,25.59,12.87,porites astreoides,shrink,t
adult,adult,167.03,152.04,porites astreoides,shrink,t
juvenile,juvenile,37.47,35.43,porites astreoides,shrink,t
juvenile,juvenile,3.86,3.65,porites astreoides,shrink,t
juvenile,juvenile,28.29,24.97,porites astreoides,shrink,t
adult,adult,241.48,218.81,porites astreoides,shrink,t
adult,adult,174.12,133.9,porites astreoides,shrink,t
intermediate,intermediate,76.98,59.69,porites astreoides,shrink,t
juvenile,juvenile,37.23,35.27,porites astreoides,shrink,t
juvenile,juvenile,9.05,7.06,porites astreoides,shrink,t
juvenile,juvenile,18.48,14.62,porites astreoides,shrink,t
adult,adult,141.9,116.79,porites astreoides,shrink,t
juvenile,juvenile,39,28.14,porites astreoides,shrink,t
juvenile,juvenile,3.88,3.13,porites astreoides,shrink,t
adult,juvenile,115.97,11.95,porites astreoides,shrink,t
juvenile,juvenile,6.77,5.91,porites astreoides,shrink,t
intermediate,intermediate,92.45,62.4,porites astreoides,shrink,t
juvenile,juvenile,48.44,43.67,porites astreoides,shrink,t
juvenile,juvenile,11.17,9.95,porites astreoides,shrink,t
juvenile,juvenile,13.37,12.37,porites astreoides,shrink,t
NA,juvenile,0,3.52,porites astreoides,born,t
NA,juvenile,0,0.9,porites astreoides,born,t
juvenile,dead,15.19,0,porites astreoides,dead,t
juvenile,dead,2.15,0,porites astreoides,dead,t
juvenile,dead,0.68,0,porites astreoides,dead,t
juvenile,juvenile,1.49,1.6,porites astreoides,grow,t
juvenile,juvenile,1.24,2.58,porites astreoides,grow,t
adult,adult,126.33,141.16,porites astreoides,grow,t
juvenile,juvenile,11.79,19.9,porites astreoides,grow,t
intermediate,intermediate,77.96,86.37,porites astreoides,grow,t
juvenile,intermediate,48.62,58.32,porites astreoides,grow,t
adult,adult,115.49,122.62,porites astreoides,grow,t
juvenile,juvenile,17.54,25.09,porites astreoides,grow,t
juvenile,juvenile,3,4.61,porites astreoides,grow,t
juvenile,juvenile,26.57,30.98,porites astreoides,grow,t
intermediate,intermediate,79.89,98.88,porites astreoides,grow,t
juvenile,juvenile,25.63,30.28,porites astreoides,grow,t
adult,adult,181.6,278.11,porites astreoides,grow,t
juvenile,intermediate,46.92,51.06,porites astreoides,grow,t
juvenile,juvenile,9.27,10.77,porites astreoides,grow,t
juvenile,juvenile,42.66,46.35,porites astreoides,grow,t
juvenile,juvenile,19.33,24.95,porites astreoides,grow,t
juvenile,juvenile,2.22,3.72,porites astreoides,grow,t
juvenile,juvenile,31.52,39.98,porites astreoides,grow,t
juvenile,juvenile,7.8,12.4,porites astreoides,grow,t
intermediate,intermediate,75.03,79.77,porites astreoides,grow,t
intermediate,intermediate,75.94,86.01,porites astreoides,grow,t
juvenile,juvenile,38.51,41.04,porites astreoides,grow,t
juvenile,juvenile,16.67,21.38,porites astreoides,grow,t
juvenile,juvenile,16.78,18.63,porites astreoides,grow,t
juvenile,juvenile,4.38,8.81,porites astreoides,grow,t
juvenile,juvenile,13.94,17.79,porites astreoides,grow,t
juvenile,juvenile,6.07,10.16,porites astreoides,grow,t
juvenile,juvenile,6.47,8.95,porites astreoides,grow,t
juvenile,juvenile,16.75,17.93,porites astreoides,grow,t
juvenile,juvenile,1.01,1.5,porites astreoides,grow,t
juvenile,juvenile,44.18,46.42,porites astreoides,grow,t
juvenile,juvenile,21.4,24.39,porites astreoides,grow,t
juvenile,juvenile,22.24,31.64,porites astreoides,grow,t
intermediate,intermediate,89.53,98.1,porites astreoides,grow,t
juvenile,juvenile,4.92,6.81,porites astreoides,grow,t
juvenile,juvenile,24.56,28.77,porites astreoides,grow,t
intermediate,intermediate,61.41,64.52,porites astreoides,grow,t
juvenile,juvenile,9.62,11.33,porites astreoides,grow,t
adult,adult,112.83,136.05,porites astreoides,grow,t
juvenile,adult,9.59,136.05,porites astreoides,grow,t
juvenile,juvenile,11.89,27.19,porites astreoides,grow,t
juvenile,intermediate,47.42,57.19,porites astreoides,grow,t
juvenile,juvenile,22.17,23.53,porites astreoides,grow,t
juvenile,intermediate,47.79,50.5,porites astreoides,grow,t
juvenile,intermediate,23.68,55.1,porites astreoides,grow,t
intermediate,intermediate,64.45,68.49,porites astreoides,grow,t
juvenile,juvenile,12.7,13.7,porites astreoides,grow,t
juvenile,juvenile,9.3,12.24,porites astreoides,grow,t
intermediate,intermediate,83.93,96.36,porites astreoides,grow,t
juvenile,juvenile,6.02,7.26,porites astreoides,grow,t
juvenile,juvenile,22.36,24.75,porites astreoides,grow,t
intermediate,intermediate,87.35,99.55,porites astreoides,grow,t
juvenile,juvenile,20.52,23.61,porites astreoides,grow,t
juvenile,juvenile,5,6.92,porites astreoides,grow,t
juvenile,juvenile,37.01,41.99,porites astreoides,grow,t
juvenile,juvenile,3.75,4.35,porites astreoides,grow,t
intermediate,intermediate,51.69,62.84,porites astreoides,grow,t
juvenile,juvenile,8.58,10.58,porites astreoides,grow,t
juvenile,juvenile,2.83,3.91,porites astreoides,grow,t
juvenile,juvenile,29.39,34.01,porites astreoides,grow,t
juvenile,juvenile,26.84,29.49,porites astreoides,grow,t
juvenile,juvenile,4.65,6.81,porites astreoides,grow,t
juvenile,juvenile,1.74,7.96,porites astreoides,grow,t
juvenile,juvenile,3.5,7.96,porites astreoides,grow,t
juvenile,juvenile,9.44,11.43,porites astreoides,grow,t
juvenile,juvenile,3.67,5.73,porites astreoides,grow,t
intermediate,intermediate,67.26,77.33,porites astreoides,grow,t
juvenile,juvenile,7.21,8.97,porites astreoides,grow,t
juvenile,juvenile,1.05,3.01,porites astreoides,grow,t
intermediate,intermediate,56.73,60.47,porites astreoides,grow,t
juvenile,juvenile,10.57,20.45,porites astreoides,grow,t
juvenile,juvenile,7.23,8.56,porites astreoides,grow,t
juvenile,juvenile,0.94,3.66,porites astreoides,grow,t
juvenile,juvenile,6.1,9.87,porites astreoides,grow,t
juvenile,juvenile,26.3,43.62,porites astreoides,grow,t
juvenile,juvenile,18.77,23.86,porites astreoides,grow,t
juvenile,juvenile,1.3,3.61,porites astreoides,grow,t
juvenile,juvenile,10.09,12.03,porites astreoides,grow,t
juvenile,juvenile,7.82,11.55,porites astreoides,grow,t
juvenile,intermediate,36.68,56.04,porites astreoides,grow,t
juvenile,juvenile,4.98,8.67,porites astreoides,grow,t
juvenile,juvenile,12.67,15.72,porites astreoides,grow,t
juvenile,juvenile,7.14,11.76,porites astreoides,grow,t
juvenile,juvenile,4.46,1.53,porites astreoides,n/s,t
juvenile,juvenile,4.46,0.42,porites astreoides,n/s,t
juvenile,juvenile,7.27,2.55,porites astreoides,n/s,t
juvenile,juvenile,7.27,4.14,porites astreoides,n/s,t
adult,adult,168.57,169.37,porites astreoides,same,t
intermediate,intermediate,62.08,60.25,porites astreoides,same,t
intermediate,intermediate,51.52,50.88,porites astreoides,same,t
juvenile,juvenile,6.57,6.48,porites astreoides,same,t
juvenile,juvenile,6.2,6,porites astreoides,same,t
juvenile,juvenile,26.35,27.31,porites astreoides,same,t
intermediate,intermediate,64.39,62.39,porites astreoides,same,t
adult,adult,201.1,210.56,dlab,same,t
juvenile,juvenile,48.73,48.63,porites astreoides,same,t
intermediate,intermediate,52.31,50.98,porites astreoides,same,t
intermediate,intermediate,50.82,52.95,porites astreoides,same,t
adult,adult,147.94,155.17,porites astreoides,same,t
juvenile,juvenile,48.74,48.13,porites astreoides,same,t
intermediate,intermediate,76.21,78.4,porites astreoides,same,t
juvenile,juvenile,34.68,35.07,porites astreoides,same,t
juvenile,juvenile,26.27,27.53,porites astreoides,same,t
intermediate,intermediate,67.42,69.41,porites astreoides,same,t
juvenile,juvenile,34.73,35.05,porites astreoides,same,t
juvenile,juvenile,47.63,47.84,porites astreoides,same,t
juvenile,juvenile,16.94,17.69,porites astreoides,same,t
intermediate,intermediate,53.57,55.82,porites astreoides,same,t
juvenile,juvenile,29.7,29.52,porites astreoides,same,t
juvenile,juvenile,33.69,33.98,porites astreoides,same,t
juvenile,juvenile,30.23,30.55,porites astreoides,same,t
intermediate,intermediate,66.08,66.26,porites astreoides,same,t
juvenile,juvenile,15.82,15.84,porites astreoides,same,t
juvenile,juvenile,42.37,43.93,porites astreoides,same,t
juvenile,juvenile,29.26,29.64,porites astreoides,same,t
juvenile,juvenile,3.3,3.39,porites astreoides,same,t
juvenile,juvenile,29.78,29.32,porites astreoides,same,t
juvenile,juvenile,21.48,21.41,dlab,same,t
juvenile,juvenile,37.38,30.78,porites astreoides,shrink,t
juvenile,juvenile,43.02,36.19,porites astreoides,shrink,t
juvenile,juvenile,8.4,7.02,porites astreoides,shrink,t
adult,intermediate,111.06,58.83,porites astreoides,shrink,t
adult,adult,117.85,109.59,porites astreoides,shrink,t
intermediate,intermediate,76.17,70.5,porites astreoides,shrink,t
intermediate,intermediate,72.38,57.59,porites astreoides,shrink,t
intermediate,juvenile,72.38,7.6,porites astreoides,shrink,t
juvenile,juvenile,2.04,1.11,porites astreoides,shrink,t
juvenile,juvenile,11.32,5.53,porites astreoides,shrink,t
juvenile,juvenile,11.11,8.82,porites astreoides,shrink,t
intermediate,intermediate,67.11,61.6,porites astreoides,shrink,t
juvenile,juvenile,6.7,6.02,porites astreoides,shrink,t
juvenile,juvenile,34.64,25.36,porites astreoides,shrink,t
intermediate,intermediate,56.59,50.82,porites astreoides,shrink,t
juvenile,juvenile,21.1,11.37,porites astreoides,shrink,t
intermediate,juvenile,59.08,37.25,porites astreoides,shrink,t
juvenile,juvenile,29.93,20.8,porites astreoides,shrink,t
juvenile,juvenile,24.38,20.5,porites astreoides,shrink,t
juvenile,juvenile,49.43,46.88,porites astreoides,shrink,t
juvenile,juvenile,21.1,19.57,porites astreoides,shrink,t
juvenile,juvenile,31.68,29.94,porites astreoides,shrink,t
juvenile,juvenile,18.27,16.71,porites astreoides,shrink,t
intermediate,juvenile,51.32,45.57,porites astreoides,shrink,t
juvenile,juvenile,32.92,30.02,porites astreoides,shrink,t
intermediate,intermediate,59.83,50.46,porites astreoides,shrink,t
juvenile,juvenile,49.99,35.32,porites astreoides,shrink,t
juvenile,juvenile,12.4,9.98,porites astreoides,shrink,t
juvenile,juvenile,18.69,16.39,porites astreoides,shrink,t
juvenile,juvenile,20.34,18.53,porites astreoides,shrink,t
juvenile,juvenile,26.18,18.27,porites astreoides,shrink,t
intermediate,intermediate,64.45,60.99,porites astreoides,shrink,t
juvenile,juvenile,18.72,17.41,porites astreoides,shrink,t
intermediate,intermediate,67.12,58.75,porites astreoides,shrink,t
juvenile,juvenile,15.3,12.17,porites astreoides,shrink,t
NA,juvenile,0,0.83,porites astreoides,born,t
juvenile,dead,9.82,0,porites astreoides,dead,t
juvenile,dead,1.18,0,porites astreoides,dead,t
juvenile,juvenile,32.9,37.35,porites astreoides,grow,t
juvenile,juvenile,10.68,11.37,porites astreoides,grow,t
juvenile,intermediate,49.46,52.77,porites astreoides,grow,t
juvenile,juvenile,8.49,13.04,porites astreoides,grow,t
juvenile,juvenile,13,14.31,porites astreoides,grow,t
juvenile,juvenile,6.28,7.2,porites astreoides,grow,t
juvenile,juvenile,5.2,8.97,porites astreoides,grow,t
juvenile,juvenile,4.54,8.09,porites astreoides,grow,t
juvenile,intermediate,44.22,69.73,porites astreoides,grow,t
juvenile,juvenile,17.71,24.67,porites astreoides,grow,t
juvenile,intermediate,42.59,67.1,porites astreoides,grow,t
intermediate,adult,77.47,139.36,dlab,grow,t
juvenile,juvenile,33.07,38.63,porites astreoides,grow,t
intermediate,intermediate,56.88,75.16,porites astreoides,grow,t
juvenile,juvenile,5.31,7.77,porites astreoides,grow,t
juvenile,intermediate,33.46,64.66,porites astreoides,grow,t
juvenile,juvenile,6.97,8.37,porites astreoides,grow,t
intermediate,adult,77.68,101.68,porites astreoides,grow,t
juvenile,juvenile,32.94,35.86,porites astreoides,grow,t
intermediate,intermediate,59.6,67.17,porites astreoides,grow,t
juvenile,juvenile,4.55,5.08,porites astreoides,grow,t
juvenile,adult,43.82,103.05,porites astreoides,grow,t
juvenile,juvenile,14.27,16.41,porites astreoides,grow,t
juvenile,juvenile,24.03,30,porites astreoides,grow,t
intermediate,intermediate,51.5,59.26,porites astreoides,grow,t
juvenile,juvenile,15.95,18.81,porites astreoides,grow,t
juvenile,juvenile,36.04,43.26,porites astreoides,grow,t
juvenile,juvenile,29.04,41.51,porites astreoides,grow,t
juvenile,juvenile,37.13,40.06,porites astreoides,grow,t
juvenile,juvenile,7.96,21.43,porites astreoides,grow,t
juvenile,juvenile,6.16,7.82,porites astreoides,grow,t
juvenile,juvenile,18.33,20.17,porites astreoides,grow,t
juvenile,juvenile,33,45,porites astreoides,grow,t
juvenile,juvenile,25.21,32.1,porites astreoides,grow,t
juvenile,juvenile,5.18,6.65,porites astreoides,grow,t
intermediate,adult,97.17,102.74,porites astreoides,grow,t
juvenile,intermediate,45.25,55.88,porites astreoides,grow,t
intermediate,intermediate,62.9,75.01,porites astreoides,grow,t
intermediate,intermediate,54.85,85.9,porites astreoides,grow,t
juvenile,juvenile,7.87,9.74,porites astreoides,grow,t
intermediate,intermediate,52.33,65.6,porites astreoides,grow,t
juvenile,juvenile,35.53,43.67,porites astreoides,grow,t
juvenile,juvenile,7.45,7.92,porites astreoides,grow,t
intermediate,intermediate,79.29,86.24,porites astreoides,grow,t
juvenile,juvenile,10.65,13.49,porites astreoides,grow,t
juvenile,juvenile,10.12,11.1,porites astreoides,grow,t
intermediate,intermediate,66.92,72.93,porites astreoides,grow,t
juvenile,juvenile,37.1,42.23,porites astreoides,grow,t
juvenile,intermediate,46.25,53.81,porites astreoides,grow,t
juvenile,intermediate,28.14,82.11,porites astreoides,n/s,t
juvenile,intermediate,24.93,82.11,porites astreoides,n/s,t
juvenile,juvenile,27,25.83,porites astreoides,same,t
juvenile,juvenile,12.52,12.46,porites astreoides,same,t
juvenile,juvenile,29.57,28.9,porites astreoides,same,t
intermediate,intermediate,86.95,90.23,porites astreoides,same,t
juvenile,juvenile,35.41,37.09,porites astreoides,same,t
intermediate,intermediate,95.34,92.32,porites astreoides,same,t
juvenile,juvenile,19.65,19.61,porites astreoides,same,t
intermediate,intermediate,93.55,90.09,porites astreoides,same,t
adult,adult,205.11,202.67,porites astreoides,same,t
adult,adult,143.19,139.81,porites astreoides,same,t
intermediate,intermediate,58.7,56.22,porites astreoides,same,t
adult,adult,106.3,104.77,porites astreoides,same,t
intermediate,intermediate,70.27,67.02,porites astreoides,same,t
intermediate,intermediate,69.76,71.64,porites astreoides,same,t
intermediate,intermediate,62.14,63.49,porites astreoides,same,t
adult,adult,378.63,380.66,dlab,same,t
juvenile,juvenile,10.91,10.49,porites astreoides,same,t
juvenile,juvenile,31.06,30.15,porites astreoides,same,t
juvenile,juvenile,35.34,35.37,porites astreoides,same,t
intermediate,intermediate,92.79,90.55,porites astreoides,same,t
juvenile,juvenile,7.57,4.53,porites astreoides,shrink,t
intermediate,intermediate,80.5,73.68,porites astreoides,shrink,t
juvenile,juvenile,11.02,2.87,porites astreoides,shrink,t
juvenile,juvenile,15.4,6.32,porites astreoides,shrink,t
juvenile,juvenile,15.31,10.82,porites astreoides,shrink,t
juvenile,juvenile,25.73,20.62,porites astreoides,shrink,t
intermediate,intermediate,77.16,50.05,porites astreoides,shrink,t
juvenile,juvenile,41.82,37.14,porites astreoides,shrink,t
adult,adult,200.44,153.68,porites astreoides,shrink,t
juvenile,juvenile,23.53,18.06,porites astreoides,shrink,t
intermediate,juvenile,50.63,47.52,porites astreoides,shrink,t
juvenile,juvenile,6.2,4.91,porites astreoides,shrink,t
juvenile,juvenile,32.29,16.96,porites astreoides,shrink,t
juvenile,juvenile,9.17,6.93,porites astreoides,shrink,t
juvenile,juvenile,13.87,5.21,porites astreoides,shrink,t
juvenile,juvenile,9.15,8.67,porites astreoides,shrink,t
intermediate,intermediate,61.97,54.98,porites astreoides,shrink,t
juvenile,juvenile,5.75,3.09,porites astreoides,shrink,t
intermediate,juvenile,57.39,43.41,porites astreoides,shrink,t
juvenile,juvenile,12.36,5.07,porites astreoides,shrink,t
juvenile,juvenile,28.94,21.38,porites astreoides,shrink,t
juvenile,juvenile,11.02,6.18,porites astreoides,shrink,t
juvenile,juvenile,7.53,4.93,porites astreoides,shrink,t
juvenile,juvenile,12.4,8.51,porites astreoides,shrink,t
juvenile,juvenile,10.13,4.25,porites astreoides,shrink,t
juvenile,juvenile,27.26,25.09,porites astreoides,shrink,t
juvenile,juvenile,41.17,31.69,porites astreoides,shrink,t
intermediate,juvenile,53.96,42.78,dlab,shrink,t
juvenile,juvenile,6.15,5.1,porites astreoides,shrink,t
juvenile,juvenile,28.75,20.09,porites astreoides,shrink,t
juvenile,juvenile,18.82,13.52,porites astreoides,shrink,t
juvenile,juvenile,22.36,18.65,porites astreoides,shrink,t
juvenile,juvenile,25.19,16.9,porites astreoides,shrink,t
adult,adult,155,131.53,porites astreoides,shrink,t
juvenile,juvenile,2.08,1.52,porites astreoides,shrink,t
intermediate,juvenile,51.16,40.47,porites astreoides,shrink,t
juvenile,juvenile,32.94,26.38,porites astreoides,shrink,t
juvenile,juvenile,23.9,19.68,porites astreoides,shrink,t
juvenile,juvenile,7.75,7.12,porites astreoides,shrink,t
juvenile,juvenile,2.6,1.1,porites astreoides,shrink,t
juvenile,juvenile,7.66,4.95,porites astreoides,shrink,t
juvenile,juvenile,2.77,1.95,porites astreoides,shrink,t
juvenile,juvenile,4.4,2.31,porites astreoides,shrink,t
juvenile,juvenile,4.75,1.18,porites astreoides,shrink,t
juvenile,juvenile,4.05,1.8,porites astreoides,shrink,t
juvenile,juvenile,11.43,7.55,porites astreoides,shrink,t
juvenile,juvenile,13.67,8.08,porites astreoides,shrink,t
juvenile,juvenile,17.22,14.13,porites astreoides,shrink,t
juvenile,juvenile,17.03,7.7,porites astreoides,shrink,t
juvenile,juvenile,39.26,28.47,porites astreoides,shrink,t
intermediate,juvenile,50.05,46.08,porites astreoides,shrink,t
juvenile,juvenile,9.39,6.5,porites astreoides,shrink,t
intermediate,intermediate,79.38,74.34,porites astreoides,shrink,t
intermediate,juvenile,64.32,47.68,porites astreoides,shrink,t
juvenile,juvenile,8.79,6.47,porites astreoides,shrink,t
